"""Main code""","""Main item-Brand""","""Main item-Description""","""Main item-Size""","""POS information-POS description""","""POS information-Follow sub-department""","""POS information-Taxable-Tax 1""","""POS information-Taxable-Tax 2""","""POS information-Taxable-Tax 3""","""POS information-Taxable-Tax 4""","""POS information-Food stamp""","""POS information-Not for sale""","""POS information-Scalable""","""Price-Regular-Price""","""Price-Regular-Quantity""","""Price-Regular-Margin""","""Price-TPR-Price""","""Price-TPR-Quantity""","""Price-TPR-Margin""","""Price-Sale-Price""","""Price-Sale-Quantity""","""Price-Sale-Margin""","""Price-Store-Price""","""Price-Store-Quantity""","""Price-Store-Margin""","""Price-Active-Source""","""Price-Active-Price""","""Price-Active-Quantity""","""Price-Active-Margin""","""Price-Next-Date""","""Price-Next-Time""","""Price-Next-Source""","""Price-Next-Price""","""Price-Next-Quantity""","""Price-Next-Margin""","""Cost-Base-Base cost""","""Cost-Base-Case""","""Cost-Base-Unit cost""","""Cost-Base-Format""","""Cost-Vendor-Authorized""","""Cost-Vendor-ID""","""Cost-Vendor-Code""","""Department-Number""","""Department-Description""","""Sub-department-Number""","""Sub-department-Description""","""Location-Shelf""","""Location-Facing""","""Location-Aisle""","""Location-Section"""
0084009324180,ORGANIC,MANGO SALSA,OZ,MANGO SALSA,,,,,,1,0,,5.99,1,33,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.99,1,33,,,,0.00,0,0,4.00,1,4.00,CASE,,1000,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009324460,ORGANIC,SWEET POTATO FRIES,OZ,SWEET POTATO FRIES,,,,,,1,0,,6.29,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.29,1,36,,,,0.00,0,0,4.00,1,4.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009324942,CONVENTIONAL,MANGO SLICES,OZ,MANGO SLICES,,,,,,1,0,,6.69,1,55,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.69,1,55,,,,0.00,0,0,3.00,1,3.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325024,CONVENTIONAL,CORED PINEAPPLE,OZ,CORED PINEAPPLE,,,,,,1,0,,6.99,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.99,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1000,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325026,CONVENTIONAL,CORED PINEAPPLE,OZ,CORED PINEAPPLE,,,,,,1,0,,7.69,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,7.69,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325074,CONVENTIONAL,WATERMELON,OZ,WATERMELON,,,,,,1,0,,6.39,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.39,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325090,CONVENTIONAL,WATERMELON,OZ,WATERMELON,,,,,,1,0,,5.19,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.19,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1000,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325166,CONVENTIONAL,GUACAMOLE,OZ,GUACAMOLE,,,,,,1,0,,9.39,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.39,1,36,,,,0.00,0,0,6.00,1,6.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325202,CONVENTIONAL,MANGO SALSA,OZ,MANGO SALSA,,,,,,1,0,,5.89,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.89,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325204,CONVENTIONAL,PICO SALSA,OZ,PICO SALSA,,,,,,1,0,,5.69,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.69,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325252,CONVENTIONAL,BRUSSELS SPROUTS,OZ,BRUSSELS SPROUTS,,,,,,1,0,,5.29,1,43,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.29,1,43,,,,0.00,0,0,3.00,1,3.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325342,CONVENTIONAL,TACO DIP,OZ,TACO DIP,,,,,,1,0,,5.89,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.89,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325408,CONVENTIONAL,JICAMA STICKS,OZ,JICAMA STICKS,,,,,,1,0,,4.99,1,40,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,40,,,,0.00,0,0,3.00,1,3.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325899,CONVENTIONAL,POT ROAST MIX,PACK,POT ROAST MIX,,,,,,1,0,,9.99,1,70,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.99,1,70,,,,0.00,0,0,3.00,1,3.00,CASE,,1000,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084009325914,CONVENTIONAL,CARROT CELERY STICKS,PACK,CARROT CELERY STICKS,,,,,,1,0,,4.29,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.29,1,30,,,,0.00,0,0,3.00,1,3.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084017150002,ORGANIC,POTATO O/ YUKON,LB,POTATO O/ YUKON,,,,,,1,0,0,9.69,1,66,0.00,0,0,0.00,0,0,0.00,0,0,REG,9.69,1,66,,,,0.00,0,0,3.25,1,3.25,CASE,,1000,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084019963751,VITAL ESSENTIALS,CHKN GIBLETS CAT,OZ,CHKN GIBLETS CAT,,1,,,,0,0,,4.99,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,30,,,,0.00,0,0,3.47,1,3.47,CASE,,1063,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084019963753,VITAL ESSENTIALS,RABBIT BTS (CATS),OZ,RABBIT BTS (CATS),,1,,,,0,0,,3.69,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,3.69,1,31,,,,0.00,0,0,2.56,1,2.56,CASE,,1063,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084019963754,VITAL ESSENTIALS,ALSKN SALMON CAT,OZ,ALSKN SALMON CAT,,1,,,,0,0,,4.99,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,30,,,,0.00,0,0,3.47,1,3.47,CASE,,1063,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084019963755,VITAL ESSENTIALS,MINNOWS FOR CATS,OZ,MINNOWS FOR CATS,,1,,,,0,0,,4.99,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,30,,,,0.00,0,0,3.47,1,3.47,CASE,,1063,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084019963756,VITAL ESSENTIALS,AHI TUNA TREATS,OZ,AHI TUNA TREATS,,1,,,,0,0,,4.99,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,30,,,,0.00,0,0,3.47,1,3.47,CASE,,1063,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460005,PRIMAL KITCHEN,CLASSIC GRAVY,OZ,CLASSIC GRAVY,,,,,,1,0,,10.99,1,32,0.00,0,0,7.49,1,0,0.00,0,0,REG,10.99,1,32,,,,0.00,0,0,7.46,1,7.46,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460006,PRIMAL KITCHEN,O/MSHRM GRAVY,OZ,O/MSHRM GRAVY,,,,,,1,0,,10.99,1,32,0.00,0,0,7.49,1,0,0.00,0,0,REG,10.99,1,32,,,,0.00,0,0,7.46,1,7.46,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460008,PRIMKI,BUFF RANCH AVO OIL,6/8 OZ,BUFF RANCH AVO OIL,,,,,,,0,,7.99,1,35,0.00,0,0,5.49,1,6,0.00,0,0,REG,7.99,1,35,,,,0.00,0,0,30.94,6,5.16,CASE,,1000,289885,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460011,PRIMAL KITCHEN,DIP VEGAN QUESO MILD,6/11.5 OZ,DIP VEGAN QUESO MILD,0,,,,,1,0,,6.69,1,37,0.00,0,0,6.49,1,35,0.00,0,0,REG,6.69,1,37,,,,0.00,0,0,25.38,6,4.23,CASE,,1000,2795748,40100,GROCERY,40110,PACKAGED GROCERY,13,0,G4,A
0084022460017,PRIMAL KITCHEN,DIP PLANT BSD QUESO SPICY,6/11.5 OZ,DIP PLANT BSD QUESO SPICY,0,,,,,1,0,,6.69,1,37,0.00,0,0,6.49,1,35,0.00,0,0,REG,6.69,1,37,,,,0.00,0,0,25.38,6,4.23,CASE,,1000,2848778,40100,GROCERY,40110,PACKAGED GROCERY,13,0,G4,A
0084022460019,PRIMKI,KETCHUP OG2 UNSWEETENED,6/18.5 FZ,KETCHUP OG2 UNSWEETENED,,,,,,,0,,8.99,1,35,0.00,0,0,6.49,1,10,0.00,0,0,REG,8.99,1,35,,,,0.00,0,0,35.05,6,5.84,CASE,,1000,284737,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460038,PRIMKI,KETCHUP OG2 A TAD SWEET,6/18.5 FZ,KETCHUP OG2 A TAD SWEET,,,,,,,0,,8.99,1,35,0.00,0,0,6.49,1,10,0.00,0,0,REG,8.99,1,35,,,,0.00,0,0,35.05,6,5.84,CASE,,1000,293977,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460052,PRIMAL KITCHEN,POPPYSEED DRESSIN,OZ,POPPYSEED DRESSIN,,,,,,1,0,,7.99,1,32,0.00,0,0,5.49,1,1,0.00,0,0,REG,7.99,1,32,,,,0.00,0,0,32.54,6,5.42,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,6,0,G1,A
0084022460070,PRIMAL KITCHEN,DRESSING RANCH AVO OIL,16 OZ,DRESSING RANCH AVO OIL,,,,,,,0,,13.49,1,36,0.00,0,0,10.99,1,21,0.00,0,0,REG,13.49,1,36,,,,0.00,0,0,52.14,6,8.69,CASE,,1000,3050838,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460071,PRIMAL KITCHEN,DRESSING CAESAR AVO OIL,16 FZ,DRESSING CAESAR AVO OIL,,,,,,,0,,13.49,1,36,0.00,0,0,10.99,1,21,0.00,0,0,REG,13.49,1,36,,,,0.00,0,0,52.14,6,8.69,CASE,,1000,3050960,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460072,PRIMKI,DIPPNIG SCE AVOCADO LIME,6/10 OZ,DIPPNIG SCE AVOCADO LIME,,,,,,,0,,9.69,1,36,0.00,0,0,7.49,1,17,0.00,0,0,REG,9.69,1,36,,,,0.00,0,0,37.22,6,6.20,CASE,,1000,305075,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460073,PRIMAL KITCHEN,DIPPING SCE CHKN DIPPIN,10 OZ,DIPPING SCE CHKN DIPPIN,,,,,,,0,,9.69,1,36,0.00,0,0,7.49,1,17,0.00,0,0,REG,9.69,1,36,,,,0.00,0,0,37.20,6,6.20,CASE,,1000,3050770,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460074,PRIMAL KITCHEN,DIPPING SAUCE YUM YUM,10 OZ,DIPPING SAUCE YUM YUM,,,,,,,0,,9.69,1,36,0.00,0,0,7.49,1,17,0.00,0,0,REG,9.69,1,36,,,,0.00,0,0,37.20,6,6.20,CASE,,1000,3050788,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460075,PRIMKI,DIPPNIG SCE AVOCADO,6/10 OZ,DIPPNIG SCE AVOCADO,,,,,,,0,,9.69,1,36,0.00,0,0,7.49,1,17,0.00,0,0,REG,9.69,1,36,,,,0.00,0,0,37.22,6,6.20,CASE,,1000,305075,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460093,PRIMKI,MAYO CHPTLE LIME AVO OIL,6/8.5 OZ,MAYO CHPTLE LIME AVO OIL,,,,,,,0,,7.69,1,35,0.00,0,0,5.49,1,9,0.00,0,0,REG,7.69,1,35,,,,0.00,0,0,29.83,6,4.97,CASE,,1000,314769,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084022460095,PRIMAL KITCHEN,MAYO GARLIC AIOLI AVO OIL,8.5 OZ,MAYO GARLIC AIOLI AVO OIL,,,,,,,0,,7.69,1,35,0.00,0,0,5.49,1,9,0.00,0,0,REG,7.69,1,35,,,,0.00,0,0,29.82,6,4.97,CASE,,1000,3147709,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084024313057,BLUE BUFFALO,ADLT CKN INDR CAT FOOD,4 LB,ADLT CKN INDR CAT FOOD,0,1,,,,0,0,,29.59,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,29.59,1,30,,,,0.00,0,0,20.66,1,20.66,CASE,,1045,345107,40100,GROCERY,40110,PACKAGED GROCERY,5,0,PET,B
0084024314828,BLUE BUFFALO,ADLT CKN WLD DOG FOOD,13 LB,ADLT CKN WLD DOG FOOD,0,1,,,,0,0,,66.89,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,66.89,1,30,,,,0.00,0,0,46.80,1,46.80,CASE,,1045,2206330,40100,GROCERY,40110,PACKAGED GROCERY,5,0,PET,A
0084024314833,BLUE BUFFALO,ADLT SLM WLD DOG FOOD,13 LB,ADLT SLM WLD DOG FOOD,0,1,,,,0,0,,72.59,1,30,0.00,0,0,0.00,0,0,0.00,0,0,REG,72.59,1,30,,,,0.00,0,0,50.78,1,50.78,CASE,,1045,2206332,40100,GROCERY,40110,PACKAGED GROCERY,5,0,PET,A
0084026920014,SANZO,SPARKLING WATER YUZU,12/12 FZ,SPARKLING WATER YUZU,,,,,,,0,,1.99,1,35,0.00,0,0,1.79,1,28,0.00,0,0,REG,1.99,1,35,,,,0.00,0,0,15.48,12,1.29,CASE,,1000,281510,40100,GROCERY,40110,PACKAGED GROCERY,12,0,G3,D
0084027700124,FLOW,WTR ALK OG2 PCH BLUEBRY,12/1 LTR,WTR ALK OG2 PCH BLUEBRY,,,,,,,0,,2.29,1,43,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.29,1,43,,,,0.00,0,0,15.61,12,1.30,CASE,,1000,285901,40100,GROCERY,40110,PACKAGED GROCERY,12,0,G3,E
0084027700126,FLOW,WTR ALK OG2 STRWBRY ROSE,1 LTR,WTR ALK OG2 STRWBRY ROSE,,,,,,,0,,2.69,1,39,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.69,1,39,,,,0.00,0,0,19.80,12,1.65,CASE,,1000,2859023,40100,GROCERY,40110,PACKAGED GROCERY,12,0,G3,E
0084037910054,JUSTIN'S,HONEY ALM SNACK PCK,OZ,HONEY ALM SNACK PCK,,,,,,1,0,,2.39,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.39,1,31,,,,0.00,0,0,9.96,6,1.66,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084037910117,JUSTIN'S,O/WHITE PB MINI,OZ,O/WHITE PB MINI,,,,,,1,0,,6.69,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.69,1,32,,,,0.00,0,0,27.16,6,4.53,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084037910141,JUSTIN'S,O ALMOND BUTTER CUPS,12/1.4 OZ,O ALMOND BUTTER CUPS,,1,,,,1,0,,2.49,1,40,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.49,1,40,,,,0.00,0,0,17.95,12,1.50,CASE,,1000,226426-5,40100,GROCERY,40110,PACKAGED GROCERY,1,0,L1,A
0084037910142,JUSTIN'S,O CASHEW BUTTER CUPS,12/1.4 OZ,O CASHEW BUTTER CUPS,,1,,,,1,0,,2.49,1,40,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.49,1,40,,,,0.00,0,0,17.95,12,1.50,CASE,,1000,226427-3,40100,GROCERY,40110,PACKAGED GROCERY,1,0,L1,A
0084037910265,JUSTIN'S,PNUT BTR CRUNCHY CLASSIC,16 OZ,PNUT BTR CRUNCHY CLASSIC,,,,,,,0,,5.69,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,5.69,1,36,,,,0.00,0,0,43.56,12,3.63,CASE,,1000,3166261,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084039230001,PRETZELIZED,PRETZEL CRACKER SSALT,12/6.5 OZ,PRETZEL CRACKER SSALT 12/6.5 OZ,,,,,,1,0,,4.49,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.49,1,36,,,,0.00,0,0,34.22,12,2.85,CASE,,1000,3087996,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084039230002,PRZLZD,PRETZEL CRACKERS CHEDDAR,6.5 OZ,PRETZEL CRACKERS CHEDDAR,,,,,,T,0,,4.99,1,43,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,43,,,,0.00,0,0,34.22,12,2.85,CASE,,1000,3088002,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084039230004,PRETZELIZED,PRETZEL CRACKER HNY MUST,12/6.5 OZ,PRETZEL CRACKER HNY MUST 12/6.5 OZ,,,,,,1,0,,4.49,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.49,1,36,,,,0.00,0,0,34.22,12,2.85,CASE,,1000,3088010,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084044220022,LIQDTH,SPRK WTR MTN KILLER COLA,24/19.2 FZ,SPRK WTR MTN KILLER COLA,,,,,,,0,,2.29,1,41,0.00,0,0,5.00,3,19,0.00,0,0,REG,2.29,1,41,,,,0.00,0,0,32.34,24,1.35,CASE,,1000,314786,40100,GROCERY,40110,PACKAGED GROCERY,12,0,G3,D
0084044220023,LIQUID DEATH,SPK WTR MTN DOCTOR DEATH,19.2 FZ,SPK WTR MTN DOCTOR DEATH,,,,,,,0,,2.29,1,41,0.00,0,0,5.00,3,19,0.00,0,0,REG,2.29,1,41,,,,0.00,0,0,32.40,24,1.35,CASE,,1000,3147873,40100,GROCERY,40110,PACKAGED GROCERY,12,0,G3,D
0084059800025,FLOWERS,PICNIC DAYS,EA,PICNIC DAYS,,1,,,,,0,,6.99,1,50,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.99,1,50,,,,0.00,0,0,3.50,1,3.50,CASE,,1029,,40500,PRODUCE & FLORAL,40520,FLORAL & GARDEN,,0,,
0084059800190,FLOWERS,SUMMER GARDEN BQT,EA,SUMMER GARDEN BQT,,1,,,,,0,,6.99,1,50,0.00,0,0,0.00,0,0,0.00,0,0,REG,6.99,1,50,,,,0.00,0,0,3.50,1,3.50,CASE,,1029,,40500,PRODUCE & FLORAL,40520,FLORAL & GARDEN,,0,,
0084059800271,BLOOMS FOR HAPPINESS,FLOWER BOUQUET,EA,FLOWER BOUQUET,,1,,,,,0,,9.99,1,30,0.00,0,0,6.99,1,0,0.00,0,0,REG,9.99,1,30,,,,0.00,0,0,7.00,1,7.00,CASE,,1029,,40500,PRODUCE & FLORAL,40520,FLORAL & GARDEN,,0,,
0084059806007,BLOOMS FOR HAPPINESS,4.5* BEGONIA,EA,4.5* BEGONIA,,1,,,,,0,,10.00,1,40,0.00,0,0,0.00,0,0,0.00,0,0,REG,10.00,1,40,,,,0.00,0,0,6.00,1,6.00,CASE,,1029,,40500,PRODUCE & FLORAL,40520,FLORAL & GARDEN,,0,,
0084059806055,BLOOMS FOR HAPPINESS,4.5* GERBERA,EA,4.5* GERBERA,,1,,,,,0,,10.00,1,40,0.00,0,0,0.00,0,0,0.00,0,0,REG,10.00,1,40,,,,0.00,0,0,6.00,1,6.00,CASE,,1029,,40500,PRODUCE & FLORAL,40520,FLORAL & GARDEN,,0,,
0084065905003,LVEFAT,COOKIES CREAM BAR,OZ,COOKIES CREAM BAR,,,,,,1,0,,3.39,1,31,0.00,0,0,0.00,0,0,0.00,0,0,REG,3.39,1,31,,,,0.00,0,0,27.92,12,2.33,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084065905009,LVEFAT,LEMON MOUSSE BAR,OZ,LEMON MOUSSE BAR,,,,,,1,0,,3.89,1,32,0.00,0,0,0.00,0,0,0.00,0,0,REG,3.89,1,32,,,,0.00,0,0,31.92,12,2.66,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084065905027,LVEFAT,CHWY CNT MAC BAR,OZ,CHWY CNT MAC BAR,,,,,,1,0,,2.69,1,33,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.69,1,33,,,,0.00,0,0,21.52,12,1.79,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084065905059,LOVE GOOD FATS,CHWY NTY DRK CHOC,OZ,CHWY NTY DRK CHOC,,,,,,1,0,,2.79,1,33,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.79,1,33,,,,0.00,0,0,1.86,1,1.86,CASE,,1045,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084132010601,ALAFFIA,DEFINE LEAVE-IN COND,12 FL OZ,COND CURL ACTVT LEAVE IN,0,1,,,,,0,,11.49,1,42,0.00,0,0,8.49,1,22,0.00,0,0,REG,11.49,1,42,,,,0.00,0,0,19.92,3,6.64,CASE,,1000,2531622,40600,WELLNESS,40620,BODY CARE,,0,,
0084132010604,ALAFFIA,DEFINE CURL CUSTARD,8 FL OZ,CURL CONTROL CUSTARD,0,1,,,,1,0,,11.49,1,42,0.00,0,0,8.49,1,22,0.00,0,0,REG,11.49,1,42,,,,0.00,0,0,19.92,3,6.64,CASE,,1000,2577583,40600,WELLNESS,40620,BODY CARE,,0,,
0084132010606,ALAFFIA,ENHANCE LEAVE-IN,12 FL OZ,COND CURL ENH LEAVE IN,0,1,,,,,0,,11.49,1,42,0.00,0,0,8.49,1,22,0.00,0,0,REG,11.49,1,42,,,,0.00,0,0,19.92,3,6.64,CASE,,1000,2531655,40600,WELLNESS,40620,BODY CARE,,0,,
0084132010607,ALAFFIA,ENHANCE DEF GEL,8 FL OZ,HAIR GEL CURL DEFINING,0,1,,,,,0,,11.49,1,42,0.00,0,0,8.49,1,22,0.00,0,0,REG,11.49,1,42,,,,0.00,0,0,19.92,3,6.64,CASE,,1000,2531663,40600,WELLNESS,40620,BODY CARE,,0,,
0084132010782,ALAFFIA,CCO CHAM BUBBLE BATH,OZ,CCO CHAM BUBBLE BATH,0,1,,,,,0,,13.49,1,40,0.00,0,0,9.99,1,19,0.00,0,0,REG,13.49,1,40,,,,0.00,0,0,8.06,1,8.06,CASE,,1000,,40600,WELLNESS,40620,BODY CARE,28,0,G6,B
0084132010784,ALAFFIA,CCO STRAW KIDS WASH,16 FL OZ,CCO STRAW KIDS WASH,0,1,,,,,0,,8.99,1,41,0.00,0,0,6.49,1,18,0.00,0,0,REG,8.99,1,41,,,,0.00,0,0,5.31,1,5.31,CASE,,1000,2090777,40600,WELLNESS,40620,BODY CARE,28,0,G6,B
0084133011369,EARTHGROWN,JICAMA,OZ,JICAMA,,,,,,1,0,,4.99,1,0,0.00,0,0,0.00,0,0,0.00,0,0,REG,4.99,1,0,,,,0.00,0,0,0.00,1,0.00,CASE,,1072,,40500,PRODUCE & FLORAL,40510,PRODUCE,,0,,
0084190502021,KITCHENS OF INDIA,PASTE BTTR CHCKN,OZ,PASTE BTTR CHCKN,,,,,,1,0,,2.79,1,36,0.00,0,0,0.00,0,0,0.00,0,0,REG,2.79,1,36,,,,0.00,0,0,10.76,6,1.79,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084209610083,ALOHA,O PB CHC CHP BAR,12/1.9 OZ,O PB CHC CHP BAR,,,,,,1,0,,2.99,1,38,0.00,0,0,2.29,1,19,0.00,0,0,SALE,2.29,1,19,7/1/2025,2359,REG,2.99,1,38,22.18,12,1.85,CASE,,1000,214901-1,40100,GROCERY,40110,PACKAGED GROCERY,22,0,G12,C
0084209610084,ALOHA,O CHC BRWNIE BAR,OZ,O CHC BRWNIE BAR,,,,,,1,0,,2.79,1,32,0.00,0,0,2.29,1,17,0.00,0,0,SALE,2.29,1,17,7/1/2025,2359,REG,2.79,1,32,22.68,12,1.89,CASE,,1000,,40100,GROCERY,40110,PACKAGED GROCERY,22,0,G12,C
0084209610110,ALOBAR,BAR OG2 PEANUTBTTR CUP,12/1.98 OZ,BAR OG2 PEANUTBTTR CUP,,,,,,,0,,2.99,1,38,0.00,0,0,2.29,1,19,0.00,0,0,SALE,2.29,1,19,7/1/2025,2359,REG,2.99,1,38,22.18,12,1.85,CASE,,1000,279551,40100,GROCERY,40110,PACKAGED GROCERY,,0,,
0084209610222,ALOHA,O CHOC MINT BAR,12/1.98 OZ,O CHOC MINT BAR,,,,,,1,0,,2.99,1,38,0.00,0,0,2.29,1,19,0.00,0,0,SALE,2.29,1,19,7/1/2025,2359,REG,2.99,1,38,22.18,12,1.85,CASE,,1000,274661-8,40100,GROCERY,40110,PACKAGED GROCERY,22,0,G12,C
0084209610610,ALOBAR,BAR OG2 CHOC CHP CKIE DGH,12/1.98 OZ,BAR OG2 CHOC CHP CKIE DGH,,,,,,,0,,2.99,1,38,0.00,0,0,2.29,1,19,0.00,0,0,SALE,2.29,1,19,7/1/2025,2359,REG,2.99,1,38,22.18,12,1.85,CASE,,1000,253801,40100,GROCERY,40110,PACKAGED GROCERY,22,0,G12,C
0084223200203,NUTCHEESE,O SUPER BLUE CHS WDG,6/4.23 OZ,O SUPER BLUE CHS WDG,0,,,,,1,0,,8.29,1,32,0.00,0,0,6.49,1,14,0.00,0,0,REG,8.29,1,32,,,,0.00,0,0,33.66,6,5.61,CASE,,1000,272403-7,40100,GROCERY,40120,REFRIGERATED,39,0,R2,A
0084223200503,NUTCHEESE,O UNBRIELVBL CHS WDG,6/4.2 OZ,O UNBRIELVBL CHS WDG,0,,,,,1,0,,8.29,1,32,0.00,0,0,6.49,1,14,0.00,0,0,REG,8.29,1,32,,,,0.00,0,0,33.66,6,5.61,CASE,,1045,385426,40100,GROCERY,40120,REFRIGERATED,39,0,R2,A
0084223200603,NUTCHEESE,O BLK GARLIC CHS WDG,6/4.2 OZ,O BLK GARLIC CHS WDG,0,,,,,1,0,,8.29,1,35,0.00,0,0,6.49,1,17,0.00,0,0,REG,8.29,1,35,,,,0.00,0,0,32.34,6,5.39,CASE,,1000,385430,40100,GROCERY,40120,REFRIGERATED,39,0,R2,A
0084223201204,NUTS FOR CHEESE,PLNT CRM CHS ORIG,7.4 OZ,PLNT CRM CHS ORIG 7.4 OZ,0,0,,,,1,0,,6.59,1,35,0.00,0,0,5.49,1,22,0.00,0,0,REG,6.59,1,35,,,,0.00,0,0,25.68,6,4.28,CASE,,1000,3030186,40300,PREPARED FOODS,40330,CHEESE AND SPECIALTY,,0,,
